"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
2.331080427e-01 4.4062612e-02
2.331546643e-01 3.5271735e-02
2.332012952e-01 2.6479099e-02
2.332479355e-01 5.0977381e-02
2.332945851e-01 1.2008702e-01
2.333412440e-01 1.5408807e-01
2.333879122e-01 9.9463446e-02
2.334345898e-01 5.1678830e-02
2.334812767e-01 4.5569193e-02
2.335279730e-01 3.9459095e-02
2.335746786e-01 3.2030898e-02
2.336213935e-01 -9.5569713e-03
2.336681178e-01 2.2459544e-01
2.337148514e-01 5.3411256e-01
2.337615944e-01 5.0060486e-01
2.338083467e-01 5.1906849e-01
2.338551084e-01 3.6187446e-01
2.339018794e-01 2.0464899e-01
2.339486598e-01 2.6741627e-01
2.339954495e-01 6.0843293e-01
2.340422486e-01 7.7374434e-01
2.340890571e-01 5.3745950e-01
2.341358749e-01 3.3405425e-01
2.341827020e-01 2.9347148e-01
2.342295386e-01 2.5291561e-01
2.342763845e-01 2.1338282e-01
2.343232398e-01 1.7774568e-01
2.343701044e-01 9.9766383e-02
2.344169784e-01 3.4065755e-03
2.344638618e-01 3.5165124e-03
2.345107546e-01 2.0175100e-03
2.345576568e-01 6.5033677e-03
2.346045683e-01 1.1076115e-02
2.346514892e-01 1.5391572e-02
2.346984195e-01 1.9707892e-02
2.347453592e-01 1.9544649e-02
2.347923082e-01 1.1745080e-02
2.348392667e-01 1.2121843e-02
2.348862346e-01 3.8410563e-02
2.349332118e-01 6.4619009e-02
2.349801985e-01 9.0147133e-02
2.350271945e-01 1.1703746e-01
2.350741999e-01 6.3382190e-02
2.351212148e-01 1.3893733e-03
2.351682390e-01 5.4206864e-03
2.352152727e-01 7.7512169e-03
2.352623157e-01 1.8073592e-02
2.353093682e-01 3.6933799e-02
2.353564301e-01 2.5699918e-02
2.354035013e-01 1.4463790e-02
2.354505820e-01 7.7165315e-03
2.354976722e-01 5.8411912e-03
2.355447717e-01 6.4803826e-03
2.355918806e-01 1.1668256e-02
2.356389990e-01 2.8464612e-02
2.356861268e-01 8.3389282e-02
2.357332640e-01 1.2537968e-01
2.357804107e-01 6.4384070e-02
2.358275668e-01 2.1208477e-03
2.358747323e-01 7.7781033e-02
2.359219072e-01 1.7098334e-01
2.359690916e-01 1.1093881e-01
2.360162854e-01 2.6473210e-02
2.360634887e-01 6.4759819e-02
2.361107014e-01 3.2285518e-02
2.361579235e-01 2.6377317e-01
2.362051551e-01 7.3204496e-01
2.362523962e-01 4.7407393e-01
2.362996466e-01 2.1605130e-01
2.363469066e-01 1.5809190e-01
2.363941759e-01 4.0028466e-01
2.364414548e-01 4.9867648e-01
2.364887431e-01 2.3539173e-01
2.365360408e-01 1.6219139e-02
2.365833480e-01 1.2667569e-02
2.366306647e-01 9.2094940e-03
2.366779908e-01 7.3296243e-03
2.367253264e-01 4.6694657e-03
2.367726715e-01 1.6599958e-02
2.368200260e-01 1.3556535e-02
2.368673900e-01 1.1444840e-01
2.369147635e-01 2.7351669e-01
2.369621465e-01 1.6626576e-01
2.370095389e-01 1.9557789e-02
2.370569408e-01 1.3521241e-02
2.371043522e-01 -8.4660742e-03
2.371517731e-01 1.7478557e-02
2.371992034e-01 4.3428378e-02
2.372466433e-01 5.3298676e-02
2.372940926e-01 3.8321343e-02
2.373415514e-01 2.5946352e-02
2.373890197e-01 2.0089095e-02
2.374364975e-01 1.4374792e-02
2.374839848e-01 9.3206175e-03
2.375314816e-01 1.2718951e-02
2.375789879e-01 9.7272358e-02
2.376265037e-01 1.8354098e-01
2.376740290e-01 1.0549873e-01
2.377215638e-01 6.8819695e-03
2.377691081e-01 1.0861444e-01
2.378166619e-01 2.5235751e-01
2.378642253e-01 1.6094183e-01
2.379117981e-01 -2.7784705e-01
2.379593805e-01 7.1793269e-01
2.380069724e-01 2.5554839e+00
2.380545738e-01 1.5514256e+00
2.381021847e-01 5.4716649e-01
2.381498051e-01 6.0924888e-02
2.381974351e-01 1.3859716e-01
2.382450746e-01 1.5583661e-01
2.382927236e-01 7.4183071e-02
2.383403821e-01 1.5731496e-02
2.383880502e-01 1.6750592e-02
2.384357278e-01 2.0835016e-02
2.384834149e-01 3.8601816e-02
2.385311116e-01 5.4023986e-02
2.385788178e-01 4.4552488e-02
2.386265336e-01 3.5071411e-02
2.386742589e-01 2.6382446e-02
2.387219938e-01 1.6584236e-02
2.387697382e-01 1.8454098e-02
2.388174921e-01 1.1278164e-02
2.388652556e-01 5.8592829e-02
2.389130287e-01 9.4970460e-02
2.389608113e-01 1.7974158e-01
2.390086034e-01 3.4620126e-01
2.390564052e-01 2.1879041e-01
2.391042164e-01 3.1445405e-02
2.391520373e-01 2.9727010e-02
2.391998677e-01 2.8008272e-02
2.392477077e-01 2.5424936e-02
2.392955572e-01 2.1708462e-02
2.393434163e-01 2.2300396e-02
2.393912850e-01 3.1147582e-02
2.394391633e-01 1.0217307e-01
2.394870511e-01 3.5581839e-01
2.395349485e-01 5.2355101e-01
2.395828555e-01 2.5918108e-01
2.396307721e-01 4.1770723e-02
2.396786982e-01 3.7461499e-01
2.397266340e-01 7.1193278e-01
2.397745793e-01 4.6768202e-01
2.398225342e-01 1.7411053e-01
2.398704987e-01 4.5896166e-01
2.399184728e-01 8.1014033e-01
2.399664565e-01 7.2219198e-01
2.400144498e-01 6.8540493e-01
2.400624527e-01 4.0166892e-01
2.401104652e-01 -6.9040053e-02
2.401584873e-01 1.8997100e-01
2.402065190e-01 5.6717322e-01
2.402545603e-01 5.4917455e-01
2.403026112e-01 5.3117227e-01
2.403506717e-01 4.1489770e-01
2.403987418e-01 1.9733391e-01
2.404468216e-01 3.9005277e-01
2.404949109e-01 1.1678990e+00
2.405430099e-01 1.4713111e+00
2.405911185e-01 8.2336281e-01
2.406392368e-01 2.9881716e-01
2.406873646e-01 1.3646903e-01
2.407355021e-01 2.4726324e-02
2.407836492e-01 1.4907478e-01
2.408318059e-01 3.6602786e-01
2.408799723e-01 1.4182914e+00
2.409281483e-01 2.4355752e+00
2.409763339e-01 2.0115369e+00
2.410245292e-01 1.6023288e+00
2.410727341e-01 8.8713501e-01
2.411209486e-01 8.7532859e-03
2.411691728e-01 5.9259559e-01
2.412174066e-01 1.4039234e+00
2.412656501e-01 8.4459910e-01
2.413139032e-01 1.4964139e-01
2.413621660e-01 8.9502898e-02
2.414104385e-01 8.7822141e-03
2.414587205e-01 8.5881298e-03
2.415070123e-01 -2.1137927e-03
2.415553137e-01 2.4422041e-02
2.416036248e-01 -3.7662322e-02
2.416519455e-01 1.8027637e-01
2.417002759e-01 3.9825866e-01
2.417486159e-01 4.0005472e-01
2.417969656e-01 1.5585470e-01
2.418453250e-01 3.5824357e-02
2.418936941e-01 1.0243589e-01
2.419420728e-01 1.3865670e-01
2.419904613e-01 1.1376139e-01
2.420388593e-01 8.5210388e-02
2.420872671e-01 4.6562349e-02
2.421356846e-01 3.2514011e-02
2.421841117e-01 1.1689849e-01
2.422325485e-01 1.8122408e-01
2.422809950e-01 1.1712038e-01
2.423294512e-01 5.6010945e-02
2.423779171e-01 3.4110082e-02
2.424263927e-01 1.2382931e-02
2.424748780e-01 1.2460798e-02
2.425233730e-01 7.2338818e-03
2.425718776e-01 1.0525800e-01
2.426203920e-01 1.4694417e-01
2.426689161e-01 7.3265163e-01
2.427174499e-01 1.2511086e+00
2.427659934e-01 2.2195318e+00
2.428145466e-01 3.7646876e+00
2.428631095e-01 2.2889545e+00
2.429116821e-01 4.1162682e-01
2.429602644e-01 2.9696036e-01
2.430088565e-01 -1.8378887e+00
2.430574583e-01 3.7745428e+00
2.431060698e-01 1.4015577e+01
2.431546910e-01 8.3411949e+00
2.432033219e-01 -1.1632565e-02
2.432519626e-01 5.4092257e-02
2.433006130e-01 1.1983022e-01
2.433492731e-01 1.5798639e-01
2.433979429e-01 1.6604272e-01
2.434466225e-01 3.2548239e-01
2.434953119e-01 6.9095079e-01
2.435440109e-01 7.5715577e-01
2.435927197e-01 3.1324340e-01
2.436414383e-01 8.1317551e-02
2.436901666e-01 3.0660775e-01
2.437389046e-01 5.1421770e-01
2.437876524e-01 6.7263970e-01
2.438364099e-01 7.1634389e-01
2.438851772e-01 3.3726176e-01
2.439339542e-01 2.0929049e-02
2.439827410e-01 2.7030911e-02
2.440315376e-01 1.2470801e-01
2.440803439e-01 9.3791802e-01
2.441291599e-01 1.6581886e+00
2.441779858e-01 1.0331516e+00
2.442268214e-01 4.1532519e-01
2.442756667e-01 2.2628420e-01
2.443245219e-01 2.4360522e-02
2.443733868e-01 2.5987338e-01
2.444222614e-01 5.2520376e-01
2.444711459e-01 3.7154087e-01
2.445200401e-01 1.5998375e-01
2.445689441e-01 4.8106008e-01
2.446178579e-01 8.9121894e-01
2.446667815e-01 6.7753693e-01
2.447157148e-01 3.3826156e-01
2.447646580e-01 7.2194154e-01
2.448136109e-01 1.3363666e+00
2.448625736e-01 8.0857885e-01
2.449115462e-01 1.2847508e-01
2.449605285e-01 1.1629857e-01
2.450095206e-01 1.0389544e-01
2.450585225e-01 9.2380674e-02
2.451075342e-01 3.6658425e-02
2.451565557e-01 1.4249125e-01
2.452055870e-01 -6.1107377e-01
2.452546281e-01 1.5595082e+00
2.453036790e-01 5.6219342e+00
2.453527398e-01 3.6361278e+00
2.454018103e-01 -6.3730364e-01
2.454508907e-01 2.0168342e+00
2.454999809e-01 4.6715029e+00
2.455490809e-01 4.7759727e+00
2.455981907e-01 2.0044411e+00
2.456473103e-01 4.4513169e-01
2.456964398e-01 4.6846426e-01
2.457455791e-01 4.0441261e-01
2.457947282e-01 2.0838313e-01
2.458438871e-01 7.6567646e-02
2.458930559e-01 5.7081273e-02
2.459422345e-01 4.7175437e-02
2.459914230e-01 5.6720849e-02
2.460406212e-01 6.4396065e-02
2.460898294e-01 6.7644687e-02
2.461390473e-01 6.7865046e-02
2.461882751e-01 5.9686830e-02
2.462375128e-01 9.4018195e-02
2.462867603e-01 2.6768399e-01
2.463360177e-01 3.7834693e-01
2.463852849e-01 2.7019950e-01
2.464345619e-01 1.7212892e-01
2.464838488e-01 1.1599083e-01
2.465331456e-01 9.7142092e-02
2.465824522e-01 2.6676804e-01
2.466317687e-01 4.9049610e-01
2.466810951e-01 1.0542066e+00
2.467304313e-01 1.5035068e+00
2.467797774e-01 1.0269426e+00
2.468291333e-01 5.7726380e-01
2.468784992e-01 4.2275024e-01
2.469278749e-01 2.7442419e-01
2.469772604e-01 2.2667130e-01
2.470266559e-01 1.8045612e-01
2.470760612e-01 1.7884847e-01
2.471254764e-01 1.7769530e-01
2.471749015e-01 2.2326920e-01
2.472243365e-01 2.6746451e-01
2.472737814e-01 4.1647007e-01
2.473232361e-01 5.6435981e-01
2.473727008e-01 7.4555227e-01
2.474221753e-01 8.9812496e-01
2.474716597e-01 1.5814021e+00
2.475211541e-01 2.3572572e+00
2.475706583e-01 1.8509131e+00
2.476201724e-01 1.2259589e+00
2.476696965e-01 1.9351480e+00
2.477192304e-01 2.8243602e+00
2.477687743e-01 1.9891797e+00
2.478183280e-01 1.0892144e+00
2.478678917e-01 7.3372197e-01
2.479174653e-01 2.9758445e-01
2.479670488e-01 4.7217934e-01
2.480166422e-01 6.8744794e-01
2.480662455e-01 6.2092343e-01
2.481158587e-01 5.6303434e-01
2.481654819e-01 4.4953374e-01
2.482151150e-01 3.4332000e-01
2.482647580e-01 1.9306496e-01
2.483144110e-01 -5.8626842e-04
2.483640739e-01 5.2487461e-02
2.484137467e-01 5.7468034e-02
2.484634294e-01 3.2293837e-01
2.485131221e-01 6.8684962e-01
2.485628247e-01 5.4072539e-01
2.486125373e-01 3.9446367e-01
2.486622598e-01 2.4871298e-01
2.487119923e-01 7.0924420e-02
2.487617347e-01 4.7518781e-02
2.488114870e-01 -5.6769493e-03
2.488612493e-01 8.0594403e-02
2.489110216e-01 2.1581632e-01
2.489608038e-01 1.2785325e-01
2.490105959e-01 2.7805891e-03
2.490603980e-01 4.3028022e-02
2.491102101e-01 8.6624331e-02
2.491600322e-01 1.1563376e-01
2.492098642e-01 1.0269401e-01
2.492597061e-01 2.6987196e-01
2.493095581e-01 5.5540614e-01
2.493594200e-01 3.4058691e-01
2.494092919e-01 3.4680213e-02
2.494591737e-01 1.0889110e-01
2.495090656e-01 -4.2432480e-01
2.495589674e-01 1.5522396e+00
2.496088792e-01 4.8328010e+00
2.496588010e-01 2.7732577e+00
2.497087327e-01 4.1770705e-02
2.497586745e-01 4.3055207e-02
2.498086262e-01 -1.2706017e-02
2.498585879e-01 1.6264460e-01
2.499085596e-01 4.1240547e-01
2.499585414e-01 3.6171202e-01
2.500085331e-01 3.0983878e-01
2.500585348e-01 2.6267667e-01
2.501085465e-01 7.4103899e-02
2.501585682e-01 4.5680838e-01
2.502085999e-01 4.1059163e-01
2.502586416e-01 2.1874520e+00
2.503086933e-01 5.0816519e+00
2.503587551e-01 3.2060298e+00
2.504088268e-01 8.3441839e-01
2.504589086e-01 5.9390973e-01
2.505090004e-01 4.1570684e-03
2.505591022e-01 9.2993813e-01
2.506092140e-01 2.4320889e+00
2.506593358e-01 1.4050793e+00
2.507094677e-01 -3.8726534e-01
2.507596096e-01 1.2253010e+00
2.508097615e-01 3.7325698e+00
2.508599235e-01 2.1948923e+00
2.509100955e-01 2.5500787e-01
2.509602775e-01 1.6718597e-01
2.510104695e-01 1.2824628e-02
2.510606716e-01 1.7178389e-01
2.511108838e-01 4.1246672e-01
2.511611059e-01 2.5869094e-01
2.512113382e-01 6.6506491e-02
2.512615804e-01 6.4953051e-02
2.513118327e-01 -2.4553068e-01
2.513620951e-01 1.0290912e+00
2.514123675e-01 2.7890109e+00
2.514626500e-01 1.9674973e+00
2.515129425e-01 1.0410285e+00
2.515632451e-01 6.9590139e-01
2.516135578e-01 2.3900327e-01
2.516638805e-01 4.3204774e-01
2.517142133e-01 7.2021444e-01
2.517645561e-01 4.2422717e-01
2.518149090e-01 -2.3046165e-02
2.518652720e-01 5.1862740e-01
2.519156451e-01 9.6689899e-01
2.519660282e-01 2.0726878e+00
2.520164214e-01 3.4209586e+00
2.520668247e-01 2.9159782e+00
2.521172380e-01 2.4770700e+00
2.521676615e-01 1.4784386e+00
2.522180950e-01 3.5177381e-01
2.522685386e-01 4.4476965e-01
2.523189923e-01 5.6838817e-01
2.523694561e-01 3.5301373e-01
2.524199300e-01 9.1476374e-02
2.524704140e-01 4.4808768e-01
2.525209081e-01 8.3929167e-01
2.525714123e-01 6.3216089e-01
2.526219266e-01 4.1655232e-01
2.526724510e-01 4.1491180e-01
2.527229854e-01 4.1089056e-01
2.527735300e-01 5.2783863e-01
2.528240847e-01 6.4444906e-01
2.528746496e-01 5.4603628e-01
2.529252245e-01 4.5869232e-01
2.529758095e-01 8.1831810e-01
2.530264047e-01 1.3197105e+00
2.530770100e-01 4.6613493e+00
2.531276254e-01 7.6246991e+00
2.531782509e-01 5.6758442e+00
2.532288866e-01 3.8173668e+00
2.532795323e-01 2.8084726e+00
2.533301882e-01 1.8334547e+00
2.533808543e-01 1.1031706e+00
2.534315305e-01 4.9077135e-01
2.534822168e-01 5.5464268e-01
2.535329132e-01 6.4378698e-01
2.535836198e-01 8.5138733e-01
2.536343365e-01 1.0568539e+00
2.536850634e-01 1.2538618e+00
2.537358004e-01 1.5549909e+00
2.537865475e-01 2.1996778e+00
2.538373049e-01 2.3975594e+00
2.538880723e-01 1.3371332e+00
2.539388499e-01 1.2534767e+00
2.539896377e-01 3.5339700e+00
2.540404356e-01 4.5105893e+00
2.540912437e-01 2.7598697e+00
2.541420620e-01 1.5408006e+00
2.541928904e-01 1.2864908e+00
2.542437290e-01 3.0344395e+00
2.542945777e-01 7.9407130e+00
2.543454366e-01 8.4879284e+00
2.543963057e-01 3.0497919e+00
2.544471850e-01 1.7911611e-01
2.544980744e-01 3.7659465e-01
2.545489740e-01 4.6401971e-01
2.545998838e-01 4.0836334e-01
2.546508038e-01 4.4227452e-01
2.547017339e-01 4.2011498e-01
2.547526743e-01 5.8233401e-01
2.548036248e-01 8.2938978e-01
2.548545856e-01 7.7956803e-01
2.549055565e-01 7.3986827e-01
2.549565376e-01 6.6202011e-01
2.550075289e-01 -3.7138847e-01
2.550585304e-01 2.7007474e+00
2.551095421e-01 5.4910929e+00
2.551605640e-01 9.6351178e+00
2.552115961e-01 1.4379490e+01
2.552626384e-01 1.5841802e+01
2.553136910e-01 1.9142515e+01
2.553647537e-01 1.0522847e+01
2.554158267e-01 6.5238888e-01
2.554669098e-01 9.2419372e-01
2.555180032e-01 9.0816239e-01
2.555691068e-01 4.1244135e+00
2.556202206e-01 7.6655750e+00
2.556713447e-01 4.9185063e+00
2.557224789e-01 2.1225284e+00
2.557736234e-01 4.1211224e+00
2.558247782e-01 5.9913983e+00
2.558759431e-01 4.2870629e+00
2.559271183e-01 3.1538550e+00
2.559783037e-01 8.5514757e+00
2.560294994e-01 1.2510036e+01
2.560807053e-01 6.5635768e+00
2.561319214e-01 1.5140055e+00
2.561831478e-01 7.2187806e-01
2.562343844e-01 2.1392038e-01
2.562856313e-01 7.0137401e-01
2.563368884e-01 9.5143958e-01
2.563881558e-01 5.6244169e-01
2.564394335e-01 3.0625401e-01
2.564907213e-01 3.3183641e-01
2.565420195e-01 3.0548569e-01
2.565933279e-01 1.9096584e-01
2.566446466e-01 1.3406853e-01
2.566959755e-01 1.5619335e-01
2.567473147e-01 3.3374498e-01
2.567986641e-01 1.0243813e+00
2.568500239e-01 6.5669080e-01
2.569013939e-01 -3.3586536e+00
2.569527742e-01 4.9476128e+00
2.570041647e-01 1.9125574e+01
2.570555656e-01 1.1416045e+01
2.571069767e-01 1.4070357e+00
2.571583981e-01 1.0688686e+00
2.572098297e-01 3.8154968e-01
2.572612717e-01 1.4067412e+00
2.573127240e-01 2.4239231e+00
2.573641865e-01 3.4906644e+00
2.574156593e-01 4.9386030e+00
2.574671425e-01 3.3337708e+00
2.575186359e-01 1.5694210e+00
2.575701396e-01 1.8427359e+00
2.576216537e-01 2.0281683e+00
2.576731780e-01 5.6669299e+00
2.577247126e-01 9.0560419e+00
2.577762576e-01 5.1606360e+00
2.578278128e-01 1.7654344e+00
2.578793784e-01 3.2361152e+00
2.579309543e-01 4.6874980e+00
2.579825404e-01 6.0317052e+00
2.580341370e-01 6.3856492e+00
2.580857438e-01 3.1404308e+00
2.581373609e-01 1.5337934e+00
2.581889884e-01 4.1803008e+00
2.582406262e-01 4.9392937e+00
2.582922743e-01 2.0545321e+00
2.583439328e-01 1.9441325e+00
2.583956016e-01 5.9076524e+00
2.584472807e-01 6.5458934e+00
2.584989701e-01 1.6586871e+00
2.585506699e-01 2.3542458e+00
2.586023801e-01 3.9588725e+00
2.586541005e-01 2.3748647e+00
2.587058314e-01 -8.9953750e-02
2.587575725e-01 9.7895185e-01
2.588093240e-01 2.5668066e+00
2.588610859e-01 1.5178995e+00
2.589128581e-01 2.3367453e-01
2.589646407e-01 5.1607804e-01
2.590164336e-01 8.5049452e-01
2.590682369e-01 6.4947912e-01
2.591200506e-01 3.3901772e-01
2.591718746e-01 3.0463771e+00
2.592237089e-01 5.5749105e+00
2.592755537e-01 2.8418470e+00
2.593274088e-01 4.7019946e-01
2.593792743e-01 1.2069336e+00
2.594311501e-01 1.6612842e+00
2.594830364e-01 7.9621054e-01
2.595349330e-01 1.1715409e+01
2.595868400e-01 5.8147304e+01
2.596387573e-01 7.8625497e+01
2.596906851e-01 4.4621648e+01
2.597426232e-01 2.0845823e+01
2.597945717e-01 1.2609218e+01
2.598465307e-01 1.0716443e+01
2.598985000e-01 2.0488080e+01
2.599504797e-01 1.5587663e+01
2.600024698e-01 -2.2746898e+00
2.600544703e-01 2.7332291e+01
2.601064811e-01 7.5946199e+01
2.601585024e-01 4.1871075e+01
2.602105341e-01 -6.0985402e+00
2.602625763e-01 2.2847154e+01
2.603146288e-01 5.6962294e+01
2.603666917e-01 4.9448729e+01
2.604187650e-01 4.2238114e+01
2.604708488e-01 2.9819785e+01
2.605229430e-01 1.7522777e+01
2.605750475e-01 1.1940578e+01
2.606271626e-01 7.8223173e+00
2.606792880e-01 1.7030301e+01
2.607314238e-01 2.3167538e+01
2.607835701e-01 1.5377217e+01
2.608357268e-01 1.1367319e+01
2.608878940e-01 1.7946827e+01
2.609400716e-01 1.8423154e+01
2.609922596e-01 7.3764074e+00
2.610444580e-01 1.7293625e+00
2.610966669e-01 4.3683170e+00
2.611488863e-01 3.5417790e+00
2.612011160e-01 2.6677129e+00
2.612533563e-01 1.9593198e+00
2.613056069e-01 -5.6224857e-02
2.613578680e-01 3.4018465e+00
2.614101396e-01 8.4598739e+00
2.614624217e-01 4.8695709e+00
2.615147141e-01 -1.6780156e+00
2.615670171e-01 1.5954501e+01
2.616193305e-01 3.5210768e+01
2.616716543e-01 2.1093166e+01
2.617239887e-01 7.5374605e+00
2.617763335e-01 8.2784221e+00
2.618286887e-01 1.1147857e+01
2.618810545e-01 2.8551636e+01
2.619334307e-01 3.7423808e+01
2.619858174e-01 1.5718366e+01
2.620382145e-01 1.0856976e+00
2.620906222e-01 2.2457854e+00
2.621430403e-01 6.3875493e+00
2.621954689e-01 1.4977316e+01
2.622479080e-01 1.6937195e+01
2.623003576e-01 2.2020766e+00
2.623528177e-01 2.1373138e+01
2.624052882e-01 5.2878051e+01
2.624577693e-01 3.3336031e+01
2.625102608e-01 1.0070690e+01
2.625627629e-01 7.1554983e+00
2.626152754e-01 3.9880847e+00
2.626677985e-01 3.0371811e+00
2.627203321e-01 2.0134836e+00
2.627728761e-01 3.3493849e+00
2.628254307e-01 4.6179052e+00
2.628779958e-01 4.9178364e+00
2.629305714e-01 1.6182384e+01
2.629831575e-01 8.3750851e+01
2.630357541e-01 1.1558528e+02
2.630883613e-01 4.6452637e+01
2.631409790e-01 1.8728834e+00
2.631936071e-01 8.3552218e-01
2.632462459e-01 8.5561065e+00
2.632988951e-01 3.7717921e+01
2.633515549e-01 3.0217378e+01
2.634042252e-01 2.0831177e+01
2.634569061e-01 1.8911891e+01
2.635095974e-01 1.3387697e+01
2.635622994e-01 2.8127528e+01
2.636150118e-01 4.4399378e+01
2.636677348e-01 4.5682392e+01
2.637204684e-01 4.7209003e+01
2.637732125e-01 2.4350446e+01
2.638259671e-01 4.5431237e+00
2.638787323e-01 1.4137055e+01
2.639315080e-01 2.2105660e+01
2.639842943e-01 2.3529095e+01
2.640370912e-01 2.2818897e+01
2.640898986e-01 1.7239899e+01
2.641427166e-01 1.2905692e+01
2.641955451e-01 8.9597110e+00
2.642483843e-01 9.3057649e+00
2.643012339e-01 1.0899422e+01
2.643540942e-01 7.9093448e+00
2.644069650e-01 4.4237114e+00
2.644598464e-01 3.2973536e+00
2.645127384e-01 2.0876471e+00
2.645656409e-01 1.4931108e+00
2.646185540e-01 7.6959696e-01
2.646714777e-01 2.9629529e+00
2.647244120e-01 4.8613824e+00
2.647773569e-01 2.4724103e+00
2.648303124e-01 5.2940482e-01
2.648832785e-01 6.7871721e-01
2.649362551e-01 8.0522515e-01
2.649892424e-01 8.7528437e-01
2.650422402e-01 2.5989838e+00
2.650952487e-01 7.7456069e+00
2.651482677e-01 9.9882331e+00
2.652012974e-01 1.3302511e+01
2.652543376e-01 1.2662315e+01
2.653073885e-01 1.3050592e+01
2.653604500e-01 8.4003642e+00
2.654135221e-01 3.1217450e+00
2.654666048e-01 2.9237306e+00
2.655196981e-01 2.7097502e+00
2.655728020e-01 3.1612770e+00
2.656259166e-01 3.7456719e+00
2.656790418e-01 5.6320834e+00
2.657321776e-01 9.8736124e+00
2.657853240e-01 2.2956952e+01
2.658384811e-01 2.9041244e+01
2.658916488e-01 2.0834650e+01
2.659448271e-01 1.3732706e+01
2.659980161e-01 6.3169713e+00
2.660512157e-01 4.4534956e+00
2.661044259e-01 -5.9847994e-01
2.661576468e-01 7.7746608e+00
2.662108783e-01 1.8972412e+01
2.662641205e-01 1.2499654e+01
2.663173733e-01 4.7410520e+00
2.663706368e-01 1.7131361e+01
2.664239109e-01 2.8341194e+01
2.664771957e-01 1.9082377e+01
2.665304911e-01 1.2119648e+01
2.665837972e-01 1.5763280e+01
2.666371140e-01 1.8784834e+01
2.666904414e-01 2.0368819e+01
2.667437795e-01 1.6930708e+01
2.667971283e-01 1.9612007e+00
2.668504877e-01 2.4924525e+00
2.669038578e-01 3.4652205e+00
2.669572386e-01 2.6221353e+00
2.670106300e-01 1.3906832e+00
2.670640321e-01 2.5463586e+00
2.671174449e-01 3.8663458e+00
2.671708684e-01 2.5567634e+00
2.672243026e-01 1.3294740e+00
2.672777475e-01 1.0448229e+00
2.673312030e-01 3.4240391e+00
2.673846693e-01 1.5852811e+01
2.674381462e-01 4.5449313e+01
2.674916338e-01 1.0847924e+02
2.675451322e-01 1.0682963e+02
2.675986412e-01 -1.5773597e+01
2.676521609e-01 2.9610169e+01
2.677056913e-01 9.8843366e+01
2.677592325e-01 5.5037806e+01
2.678127843e-01 5.3544411e+00
2.678663469e-01 5.0977426e+00
2.679199201e-01 4.8402981e+00
2.679735041e-01 5.0495811e+00
2.680270988e-01 7.3274955e+00
2.680807043e-01 2.3157401e+01
2.681343204e-01 3.0002254e+01
2.681879473e-01 1.2179505e+01
2.682415848e-01 3.3542851e+00
2.682952332e-01 2.7210867e+00
2.683488922e-01 1.8476402e+01
2.684025620e-01 3.8285475e+01
2.684562425e-01 4.1577861e+01
2.685099338e-01 4.6556772e+01
2.685636357e-01 4.0856628e+01
2.686173485e-01 3.4952542e+01
2.686710719e-01 3.3359157e+01
2.687248061e-01 3.4326272e+01
2.687785511e-01 6.1368694e+01
2.688323068e-01 7.2115021e+01
2.688860733e-01 2.7949691e+01
2.689398505e-01 3.3785484e+00
2.689936385e-01 1.9936119e+01
2.690474372e-01 1.3314895e+01
2.691012467e-01 4.3780289e+00
2.691550669e-01 4.3960264e+00
2.692088979e-01 4.1900690e+00
2.692627397e-01 5.2942078e+00
2.693165923e-01 6.5790110e+00
2.693704556e-01 4.8314587e+00
2.694243297e-01 3.3363558e+00
2.694782145e-01 4.7343017e+00
2.695321102e-01 6.4892001e+00
2.695860166e-01 9.4753733e+00
2.696399338e-01 9.6290063e+00
2.696938618e-01 -1.0801036e+00
2.697478006e-01 6.6890053e+00
2.698017501e-01 1.7590171e+01
